|invoiceId|custId|batchId|item_summary.paper|item_summary.rock|item_summary.scissor
3335|352161|z267|zl239|15.0|7.0|36.0
3336|321367|i311|ab176|50.0||
3337|816026|d943|mg354|10.0|49.0|42.0
3338|811757|m832|ma691|44.0||
3339|248575|q139|yu901|10.0|42.0|
3340|204296|x996|wv666|42.0||1.0
3341|254803|a030|rd212|29.0|29.0|49.0
3342|260365|a210|kb683|12.0||2.0
3343|606561|c561|ih010|27.0|33.0|10.0
3344|582085|r819|lr785|17.0||28.0
3345|396582|v929|ir978|44.0|8.0|
3346|838335|u254|fb530||43.0|39.0
3347|954817|n293|ok417||30.0|
3348|48490|u342|iz254||9.0|39.0
3349|246039|c168|mg707|8.0|50.0|45.0
3350|104833|x101|iw983|||39.0
3351|643385|b296|ow481|25.0|41.0|33.0
3352|343989|h809|ie887|39.0||39.0
3353|966150|y772|aw890|21.0||
3354|68028|q473|kf296|10.0|50.0|30.0
3355|147402|h818|ju808||45.0|
3356|405232|g236|kp634|7.0|34.0|50.0
3357|162188|k925|cr313|19.0|31.0|49.0
3358|501811|v093|qt355|46.0||32.0
3359|26428|t486|lu985|41.0|35.0|20.0
3360|212280|i231|va744||39.0|
3361|638657|c214|zj434|10.0|1.0|45.0
3362|894113|t051|wj078|32.0|18.0|
3363|423199|j951|eu121|26.0|20.0|39.0
3364|832834|o413|gr382|24.0||
3365|717492|q090|os671||16.0|3.0
3366|854991|l494|ao370|13.0||6.0
3367|190679|a210|wm637|36.0|8.0|24.0
3368|492189|w108|oy942|7.0||42.0
3369|961223|e451|gr382|29.0||
3370|998616|v124|oo605|37.0|25.0|12.0
3371|531323|k331|tw559|17.0|12.0|50.0
3372|605855|v838|ry891||17.0|
3373|447809|q129|ef092|41.0|5.0|
3374|195210|r611|ig799|30.0|29.0|26.0
3375|936190|o702|fu927|23.0||
3376|988439|k456|bk939|||27.0
3377|661577|k187|hx910||7.0|
3378|983746|x621|dn269|23.0|35.0|
3379|161510|i595|tb696|30.0||
3380|680615|w117|fj937|30.0||30.0
3381|599017|b632|vg243||38.0|44.0
3382|876152|l001|fj937||29.0|
3383|681632|g172|dl078|38.0||21.0
3384|684046|k738|gt755||17.0|6.0
3385|439630|m576|qh945|15.0||6.0
3386|447689|m966|er735|||3.0
3387|368276|c263|la328|34.0|25.0|48.0
3388|100582|z111|ne505|6.0|19.0|25.0
3389|522767|l164|hl280|10.0||
3390|183763|x826|pb239|36.0|8.0|26.0
3391|308277|o201|yu966||47.0|
3392|960710|w884|sc278|35.0||41.0
3393|59389|d363|gf196|5.0||
3394|741308|w884|am900|||49.0
3395|195335|u265|kr999|35.0|22.0|5.0
3396|533874|a962|wv425|21.0||
3397|911897|g060|wm637|||5.0
3398|847998|k135|bm922|8.0|8.0|
3399|907738|r282|qh038||3.0|
3400|585258|x095|go023|17.0||
3401|33977|z672|nn195|1.0|24.0|
3402|569685|w942|ov791|1.0||26.0
3403|771860|b584|cl778|27.0||
3404|218169|z939|zq627|20.0|12.0|10.0
3405|108253|f661|ji962|18.0|47.0|
3406|855486|i231|zj434|10.0|27.0|16.0
3407|845157|t868|hr162|11.0||
3408|479586|v974|wt328|29.0|20.0|11.0
3409|831659|r616|nv446|45.0|29.0|39.0
3410|946121|h292|uh480||46.0|17.0
3411|917662|z217|tj756|||31.0
3412|910596|j028|fe637|21.0||43.0
3413|702332|v506|dy424|19.0|30.0|15.0
3414|831270|a843|rm742|49.0|42.0|28.0
3415|857249|m113|ju965|20.0|17.0|42.0
3416|143971|r499|vu255|47.0|16.0|18.0
3417|759360|t953|us603|48.0||15.0
3418|756085|z795|jc624|9.0|32.0|15.0
3419|489213|j059|na639|26.0|21.0|11.0
3420|692050|c484|nu712|3.0|29.0|41.0
3421|744925|x065|mc315||27.0|
3422|179590|y112|hx411|15.0||48.0
3423|848742|f278|dy491|5.0|26.0|
3424|964737|t611|ch122|42.0||
3425|639253|d969|yl579|47.0|49.0|
3426|808800|n581|jt721|3.0|38.0|
3427|801608|n859|ku001|33.0||
3428|486467|w884|ss501|||45.0
3429|316261|z792|ye438|50.0|8.0|17.0
3430|101930|n938|wj078|3.0||20.0
3431|727683|a125|zn873||11.0|47.0
3432|947910|a219|bu939|17.0|33.0|10.0
3433|930770|y521|rl263||25.0|
3434|350935|g879|uj891|||37.0
3435|40390|o851|dm698|||23.0
3436|883860|i465|lk327|||27.0
3437|207713|z226|dd311|||11.0
3438|945306|b296|bq422|||42.0
3439|189063|z613|rc947|33.0||
3440|107183|p901|yu901||37.0|8.0
3441|690563|e338|uc102|21.0|28.0|1.0
3442|191624|u928|bl371|34.0||
3443|746027|o853|ve292||42.0|
3444|396746|q571|zh239||19.0|3.0
3445|123732|x368|do334|11.0|40.0|35.0
3446|696695|k711|dk940||2.0|22.0
3447|190644|s620|yf960|3.0||26.0
3448|698849|x916|ya254|26.0||3.0
3449|806766|g154|rs680|32.0|17.0|
3450|653269|l438|jj160|16.0|3.0|46.0
3451|482036|c996|tq979|14.0|20.0|
3452|265088|l831|xv318|38.0|29.0|16.0
3453|676473|e216|gf472||48.0|
3454|749277|p767|wq884|||47.0
3455|436035|g463|rk406||36.0|
3456|509793|l901|cr012||24.0|
3457|280367|r507|fd186|1.0|41.0|13.0
3458|985753|q919|lx618|3.0|33.0|
3459|443472|o413|ej649||24.0|24.0
3460|266113|x390|gp459|17.0||
3461|580615|b924|kf604|37.0|15.0|10.0
3462|299772|h037|nr006||29.0|37.0
3463|412172|o717|xh081|20.0|36.0|
3464|973462|e614|wq488|10.0|41.0|30.0
3465|614252|i365|rt637|1.0|50.0|
3466|934197|a118|ch948||28.0|
3467|318629|h715|le901|27.0|18.0|
3468|576179|w600|hh557|22.0|12.0|
3469|943653|u337|ds289|||41.0
3470|872252|y422|yd655||35.0|6.0
3471|310154|q230|wk217||30.0|
3472|80374|p702|qb525||45.0|21.0
3473|476076|m832|uy822|7.0||
3474|93238|x640|ix182|49.0|7.0|
3475|157596|y121|mr417|5.0|5.0|10.0
3476|167845|y118|dq343|10.0||18.0
3477|303898|f421|fv898|24.0||
3478|960953|b059|me829||9.0|
3479|966225|w934|ki360|30.0|50.0|
3480|298276|g723|rc752|33.0|46.0|37.0
3481|557413|p774|ve831|25.0|41.0|5.0
3482|847270|b924|fs838|49.0|34.0|43.0
3483|18674|l071|ji962||47.0|42.0
3484|665804|l574|px028|2.0|27.0|19.0
3485|326514|e059|ia503|23.0|32.0|8.0
3486|907357|a030|jt171||21.0|
3487|139163|k456|od707|||10.0
3488|308935|t581|xb128||33.0|31.0
3489|603696|f505|qz042|48.0|17.0|3.0
3490|947319|q186|pl595|23.0||44.0
3491|377244|t806|iu022||45.0|
3492|339628|e189|qa172|43.0|50.0|38.0
3493|558235|x446|qp768|||6.0
3494|220966|l536|zd738|25.0||
3495|108846|x996|yh018|5.0|17.0|
3496|949359|y140|io939|28.0|32.0|4.0
3497|239821|m771|iu023|41.0|47.0|14.0
3498|519641|b853|fv898||28.0|
3499|951144|u882|fx860|||46.0
3500|748044|e145|lw083|13.0|28.0|41.0
3501|877199|t201|qi059||17.0|
3502|859528|v078|tp658|24.0|23.0|21.0
3503|271777|c979|al858|||27.0
3504|471569|p883|qj153|10.0||13.0
3505|23406|h886|gl614|38.0|1.0|6.0
3506|239867|v551|jn940|40.0|17.0|39.0
3507|295664|u550|hi116|||30.0
3508|983407|z672|ks662|27.0|18.0|27.0
3509|7631|e252|tr970|||20.0
3510|200272|t611|kr606|3.0|5.0|24.0
3511|509868|f490|fj937||16.0|16.0
3512|330234|k059|od462|30.0|5.0|49.0
3513|168334|v084|yk297|33.0|28.0|8.0
3514|429276|g962|jq430|21.0|28.0|12.0
3515|974649|f794|ld133|50.0||46.0
3516|739742|t256|ss000|39.0||5.0
3517|315552|d475|rx907||24.0|
3518|286315|k187|xe223|33.0|30.0|
3519|721777|r139|mk465|||21.0
3520|605878|i784|am789|||12.0
3521|155606|n479|fo693|||8.0
3522|985584|z227|ln867|||13.0
3523|496342|k320|sv854||44.0|39.0
3524|668265|q257|xx433|8.0|22.0|
3525|168687|v642|wc742|2.0|32.0|30.0
3526|902246|u342|vp020|32.0|25.0|31.0
3527|581536|n273|wb853|23.0|40.0|19.0
3528|322379|i726|te994|12.0|49.0|8.0
3529|731469|d475|cm279|33.0||31.0
3530|935600|f739|bu305||15.0|
3531|519094|n328|vj500|17.0||
3532|843353|r599|ca652|37.0|4.0|50.0
3533|848066|k711|lh251||13.0|
3534|821895|w660|jo283|29.0|19.0|40.0
3535|67537|v672|nm661|29.0|46.0|9.0
3536|116393|m128|yt480|21.0|27.0|5.0
3537|718011|x630|uf348|37.0||
3538|371355|c620|yt480||12.0|
3539|893429|o250|oi060|6.0|48.0|5.0
3540|93756|t545|sj443|44.0|45.0|35.0
3541|848159|i459|lo606||22.0|
3542|197876|m041|gz120|44.0|30.0|
3543|449308|o201|sb447|8.0|17.0|1.0
3544|443228|i566|or639|45.0|3.0|26.0
3545|618142|l767|lp121|42.0||2.0
3546|46063|p901|rq615|47.0||10.0
3547|438732|e415|dq856|35.0|24.0|14.0
3548|458281|v689|gh972|32.0||
3549|327738|l163|jl249||29.0|42.0
3550|537108|d249|hz125|39.0|11.0|34.0
3551|620575|j310|rl194||22.0|41.0
3552|931441|y311|kp834|||1.0
3553|979807|n751|oh070|6.0|39.0|13.0
3554|663853|i767|lg594|18.0|14.0|44.0
3555|303695|m093|xc600|3.0|15.0|28.0
3556|740884|o949|pi593|23.0||1.0
3557|778743|z247|bx924||5.0|8.0
3558|965943|o559|wc742|16.0|28.0|27.0
3559|57574|j117|ii384|4.0||48.0
3560|299530|l512|es732|9.0|48.0|
3561|577106|e094|bk939|39.0|18.0|
3562|908420|s916|wl651|6.0||50.0
3563|63687|l143|cl248|29.0|7.0|5.0
3564|397572|k973|kg565|1.0||
3565|632180|k032|tn020|8.0|26.0|32.0
3566|33693|m356|bd285|||11.0
3567|315924|k085|bw218|41.0|42.0|
3568|98467|t814|td351|12.0|15.0|
3569|417481|l749|kb215|43.0||8.0
3570|897905|d765|vp802||9.0|
3571|634312|n671|mj198|14.0|47.0|
3572|878417|x469|eo832|2.0|34.0|1.0
3573|127580|l785|gu163|4.0|29.0|11.0
3574|674794|l512|hy981|33.0|49.0|16.0
3575|932850|p774|jx570|2.0|49.0|42.0
3576|862559|i492|fx962|2.0|48.0|20.0
3577|660357|x065|qn505|26.0|1.0|4.0
3578|685436|v078|cq588|||5.0
3579|30166|q129|yf707||49.0|
3580|180292|a962|yb821|36.0|37.0|
3581|734266|d833|za039|||35.0
3582|253538|h975|xy111|38.0|39.0|
3583|888462|z708|ch969|6.0|44.0|16.0
3584|681759|u022|nu712|32.0|46.0|48.0
3585|146348|p581|np730|26.0|38.0|28.0
3586|869724|e216|hl241|11.0|15.0|30.0
3587|717150|t581|th356|13.0||1.0
3588|772458|l050|sa654|5.0|11.0|6.0
3589|393480|d824|st192|11.0|29.0|15.0
3590|969079|v677|nu283|||42.0
3591|378404|i036|ub638|6.0|47.0|50.0
3592|554625|t299|gy614|41.0|4.0|24.0
3593|546378|w909|fs065||24.0|21.0
3594|882588|l749|mh833||7.0|
3595|551132|k320|ty516|23.0|31.0|19.0
3596|181507|n740|kg193|29.0|43.0|27.0
3597|910109|q468|hd664||2.0|36.0
3598|345944|e094|qv984|26.0|41.0|43.0
3599|179043|y112|tq833|39.0|30.0|22.0
3600|641702|w788|ep788||7.0|17.0
3601|251909|q853|xx831|50.0||34.0
3602|413517|i217|tj027|16.0|42.0|13.0
3603|698213|o949|dg835||45.0|48.0
3604|272579|s967|jz524|49.0|35.0|
3605|995840|t441|ix293|||37.0
3606|918770|e189|kw124|27.0|38.0|34.0
3607|558947|k032|ke636|2.0|19.0|29.0
3608|760212|m414|hj325|6.0|17.0|46.0
3609|613610|a160|gd991|||24.0
3610|485215|a061|rj017|27.0|44.0|31.0
3611|350365|j414|rx194|7.0|44.0|45.0
3612|767987|m651|ig613|||12.0
3613|79721|p883|ao224|8.0|40.0|
3614|865595|s989|st159|16.0|48.0|
3615|557268|t611|ht985|8.0||6.0
3616|35630|n293|nd514||38.0|
3617|798121|e829|tb092||36.0|1.0
3618|326036|g409|kh156||46.0|
3619|643229|k114|fm888|23.0|50.0|
3620|977641|s318|sx992||39.0|23.0
3621|414094|k631|rb617|42.0|18.0|39.0
3622|548222|c877|hn564||33.0|38.0
3623|545884|d833|rm938|30.0|13.0|
3624|270006|p709|xu893|3.0||40.0
3625|64171|o536|gh972|14.0||
3626|423017|c387|ir385|8.0|45.0|44.0
3627|269573|h873|pm508|44.0|34.0|6.0
3628|347136|t545|fv538|14.0||
3629|373030|z795|dm468|28.0|3.0|27.0
3630|877089|p499|we334||25.0|19.0
3631|413745|j350|hn909|17.0||25.0
3632|214|j652|cq588||43.0|23.0
3633|932603|i191|xx433|||30.0
3634|394292|r541|cs810|35.0|25.0|
3635|668235|n577|lp837|29.0|8.0|38.0
3636|111144|a921|ko139|26.0||6.0
3637|310974|n709|td870||34.0|
3638|359796|p003|se078|25.0|5.0|
3639|607555|z049|bk713|21.0||
3640|632187|n305|ei206|47.0|42.0|
3641|317385|k555|pi398|||15.0
3642|873557|r535|cr313|43.0||28.0
3643|679959|n750|qd045|48.0|4.0|38.0
3644|245234|z014|pa627|||46.0
3645|329286|k120|tm882|40.0|33.0|
3646|742316|b644|fu806||22.0|40.0
3647|961613|f436|jy437|27.0|50.0|26.0
3648|636804|c620|ov717|||14.0
3649|784904|b017|vg312||35.0|46.0
3650|512046|r098|zy583|37.0|43.0|7.0
3651|666185|s709|fx314|1.0|39.0|5.0
3652|59018|w298|it701|17.0|35.0|15.0
3653|762|a261|ii384|19.0||20.0
3654|801178|k019|pe984|3.0|28.0|14.0
3655|592354|l041|hx411||26.0|
3656|351018|d969|bq723|18.0|42.0|37.0
3657|193483|e359|ua265||11.0|3.0
3658|608827|a921|op436|45.0||
3659|645799|t024|wk824||3.0|
3660|447824|z677|ir438|17.0|36.0|42.0
3661|424961|s176|bb988||4.0|42.0
3662|896050|i217|po539|||47.0
3663|781529|x621|sw086||50.0|
3664|628286|m105|ss000|37.0|18.0|36.0
3665|582293|d239|ao224|43.0||11.0
3666|281587|z690|ek147|14.0|17.0|37.0
3667|76591|x095|ql302|11.0|49.0|25.0
3668|494316|z182|fe351|33.0|2.0|10.0
3669|350096|x446|uf107||16.0|45.0
3670|380929|d953|js910||34.0|43.0
3671|213020|k260|ii384|||30.0
3672|295079|o536|mr550|30.0||2.0
3673|967049|o185|il464||27.0|44.0
3674|36469|x156|sb192|7.0||
3675|88386|h087|sh094|28.0|32.0|31.0
3676|24190|o359|re687|1.0|14.0|47.0
3677|6597|t201|ih852|4.0||46.0
3678|940940|g876|vh690||28.0|
3679|631402|n144|sx916|50.0||37.0
3680|421217|g207|ew659|27.0|49.0|
3681|786390|i694|yo968|34.0||
3682|935020|g976|rw435|8.0|15.0|9.0
3683|369431|z051|yf736|5.0|7.0|26.0
3684|726289|w521|zq395||38.0|
3685|227395|b013|kd968|28.0|26.0|29.0
3686|28422|x996|sd980|5.0|28.0|40.0
3687|68037|h886|dq856|33.0|49.0|22.0
3688|583952|k726|jq934|31.0|30.0|31.0
3689|812977|r176|td408||29.0|
3690|615931|d395|wt969|36.0|29.0|38.0
3691|805616|u265|iu434|6.0|21.0|14.0
3692|97073|a033|ed501||19.0|43.0
3693|549297|y121|jx570|12.0|38.0|30.0
3694|427742|y797|th770|39.0||29.0
3695|276090|p901|jp501||27.0|25.0
3696|399666|a154|og711|16.0|10.0|14.0
3697|685109|w967|iw983|32.0|24.0|
3698|100781|e102|ie967|23.0|41.0|43.0
3699|145562|c516|ut630|23.0||30.0
3700|470115|u335|nt689||12.0|
3701|543566|u834|pd685||22.0|
3702|612833|g962|hj325|||13.0
3703|542390|h809|nm661||35.0|
3704|874669|f327|lv540|15.0|29.0|38.0
3705|979615|t814|co339|||43.0
3706|167981|i755|ig613||11.0|
3707|546479|o853|vd704||15.0|10.0
3708|269435|b710|cp277|36.0|7.0|35.0
3709|684618|n001|pz863|31.0||
3710|746718|z708|xi394|16.0|15.0|
3711|821130|k094|hh809|||32.0
3712|377705|t339|kw492||30.0|8.0
3713|327756|u254|yw373|19.0|12.0|3.0
3714|210065|u660|fg117||16.0|
3715|329071|o643|lb371|15.0||37.0
3716|95874|d773|bt334|||6.0
3717|945514|k891|xw595|37.0|3.0|29.0
3718|108724|f278|mg707|||21.0
3719|502572|q039|us061|3.0||48.0
3720|554206|b296|sf362|43.0|13.0|
3721|410050|v469|rn139||36.0|
3722|687958|l441|al858|4.0|25.0|43.0
3723|617725|s620|cd937||24.0|
3724|111432|u260|px028|43.0|21.0|33.0
3725|15205|a843|ta019|46.0|26.0|17.0
3726|429565|h300|yd274||1.0|
3727|289135|p738|ec420|36.0|49.0|40.0
3728|654427|v269|mx850|||35.0
3729|900584|b349|td870|41.0||37.0
3730|720611|g723|dg875|||46.0
3731|352785|x052|ec321|23.0||26.0
3732|416807|q567|ih859|41.0||11.0
3733|720252|r535|fs065||29.0|
3734|566396|v018|ru838|32.0|13.0|
3735|794357|h975|xc715|41.0|19.0|41.0
3736|790384|b695|sx767||44.0|
3737|36189|y968|ks662|||32.0
3738|973812|p341|pv370|46.0|2.0|
3739|903582|n378|qx931|||10.0
3740|561333|h966|ry328|9.0|47.0|
3741|244746|y157|ve831|47.0|6.0|10.0
3742|386811|l163|yl833|2.0||
3743|854492|n520|zy604|41.0|12.0|39.0
3744|67332|i755|cr012|14.0|31.0|42.0
3745|991901|a030|ia559||34.0|46.0
3746|435280|c001|re771|35.0|35.0|50.0
3747|278724|p328|fs519|||32.0
3748|936498|o026|py078||7.0|
3749|288141|p845|if893|50.0|1.0|9.0
3750|335011|f421|ag425|6.0|35.0|44.0
3751|874017|f739|uw485|||6.0
3752|920807|t868|rq047|30.0||
3753|654525|d665|xc013||27.0|
3754|933345|d135|ga097||42.0|20.0
3755|934694|a145|jw955|45.0||23.0
3756|972563|a837|ia503|8.0|37.0|
3757|285203|a125|kg565||31.0|1.0
3758|727877|b909|ts953||18.0|
3759|565895|h986|ql178|16.0|18.0|26.0
3760|424681|y228|yh292|32.0|46.0|
3761|522795|g695|qp645|34.0||
3762|817249|k114|zw403|24.0|2.0|22.0
3763|68481|y813|jn409||46.0|
3764|829970|i318|ai329|||35.0
3765|221178|g985|ju965|27.0|27.0|
3766|786006|l041|wf642|29.0|49.0|33.0
3767|438924|p702|nv446|||41.0
3768|527182|z939|dk500|6.0||
3769|444539|a154|yd274|50.0||
3770|311261|o352|le901|49.0|46.0|33.0
3771|390926|l245|nr777|11.0||45.0
3772|511621|m771|qe865||28.0|22.0
3773|806349|k331|qx983|29.0|40.0|47.0
3774|139001|k405|rt637|44.0|22.0|27.0
3775|108175|o330|cz735|40.0||
3776|360986|c815|ti835|17.0|21.0|6.0
3777|228813|q814|lb371|41.0||
3778|383985|b710|nb270|30.0|17.0|
3779|815629|j084|bu890|44.0|44.0|49.0
3780|176904|p790|eu504||17.0|
3781|66398|m484|ln839|10.0||
3782|267523|r676|qs731||27.0|
3783|151118|q814|wo476|43.0||38.0
3784|624569|m110|ju808|1.0|44.0|18.0
3785|809430|g208|jp873||1.0|
3786|491849|q571|wk719||15.0|6.0
3787|917042|u882|ch948||5.0|43.0
3788|889715|j059|sk864|5.0||27.0
3789|212813|k619|bg216||4.0|
3790|308210|t814|zn873|7.0|20.0|2.0
3791|71419|z575|jb038||11.0|
3792|585215|s401|mo616|20.0|26.0|29.0
3793|529652|n434|dl313|||36.0
3794|221871|u265|vb102|48.0||33.0
3795|816817|w023|zw415|12.0|45.0|25.0
3796|93380|t611|ub770|48.0|34.0|3.0
3797|344164|x630|dq856|32.0|49.0|
3798|384306|r139|by577|45.0|39.0|
3799|388828|i958|bo729|||12.0
3800|129250|n522|fs653||20.0|
3801|584651|s719|wy175||22.0|46.0
3802|667311|n861|sl238|8.0|32.0|26.0
3803|559670|q357|mf216||38.0|
3804|783794|o536|cw802|36.0|43.0|35.0
3805|898556|v642|gz376|18.0|23.0|
3806|451171|i767|pg957|8.0|24.0|32.0
3807|754711|u265|py078|46.0||49.0
3808|92873|o352|ca652|||50.0
3809|758776|c815|ly991||3.0|
3810|188915|x621|xj195|9.0|26.0|
3811|602346|m484|qv906|5.0||
3812|374374|f836|it595|30.0|10.0|3.0
3813|593411|l285|lx618|38.0||45.0
3814|102993|u928|gv897|||1.0
3815|341195|k205|zs884|20.0|38.0|34.0
3816|30308|o697|uj417|31.0|43.0|20.0
3817|658893|e998|ch071||16.0|23.0
3818|905222|h083|cj618|9.0|5.0|
3819|204397|i044|jn667|13.0|24.0|14.0
3820|247670|y772|zb266|6.0|46.0|23.0
3821|933032|a493|jq596||7.0|
3822|236600|v078|ci956|1.0||8.0
3823|152652|l767|pw214|16.0||41.0
3824|751120|t806|ha678||34.0|
3825|379525|w788|kz393||24.0|11.0
3826|822403|k973|ou438|36.0|44.0|12.0
3827|731686|h255|lb371||11.0|
3828|646619|h083|aq653||37.0|43.0
3829|571597|j538|jp941|32.0||28.0
3830|947362|l001|dd311|||42.0
3831|355058|j312|re696|5.0|13.0|22.0
3832|400974|w850|pq115|19.0|10.0|40.0
3833|363641|y157|wx218|41.0|43.0|39.0
3834|355568|x883|ey554|47.0||43.0
3835|944720|b853|jo283|30.0|32.0|36.0
3836|216344|g207|se193|13.0|31.0|36.0
3837|138036|n709|yu023||41.0|
3838|919440|o379|fr519|8.0|37.0|22.0
3839|897195|m771|od462|38.0||3.0
3840|40758|r306|dn162|48.0|12.0|46.0
3841|211398|q919|cv346|37.0|2.0|4.0
3842|10346|x439|rl263|20.0|10.0|29.0
3843|343027|u191|bl560||24.0|
3844|263275|w734|se243|22.0|12.0|13.0
3845|503037|i318|tv330|25.0||
3846|707962|u928|dk500||29.0|
3847|584095|u761|pd505|17.0||
3848|404543|b895|gs864|43.0||
3849|853083|y797|ok417|42.0||
3850|704949|l901|qy464|21.0||
3851|73346|h818|cu018|||34.0
3852|459401|z708|iu022|27.0|42.0|5.0
3853|79985|d969|bb988|15.0||8.0
3854|186472|z227|qu893|30.0|4.0|38.0
3855|89766|n266|ar602|25.0|50.0|15.0
3856|546828|l985|yn415|5.0|44.0|
3857|46797|u550|af959|26.0|8.0|18.0
3858|696427|h607|jv360||25.0|
3859|297227|i584|sx826||25.0|
3860|765324|a357|gf472|6.0|5.0|25.0
3861|561836|w743|mt048|||46.0
3862|308777|b853|od854||11.0|
3863|632929|t611|ch644||44.0|
3864|827889|t400|tq382|34.0|40.0|32.0
3865|88018|b677|xc618||42.0|20.0
3866|453006|o185|um432|45.0|30.0|7.0
3867|649205|r560|jh780||17.0|49.0
3868|306324|z012|oy534||3.0|10.0
3869|769952|h873|zt039|30.0||
3870|607962|f794|sd084|38.0||
3871|478488|d758|yz281|41.0||
3872|787549|w760|pa758|43.0|32.0|34.0
3873|673597|c079|yb821||41.0|
3874|157967|t165|qv906||3.0|27.0
3875|495953|b385|wr649||16.0|19.0
3876|60613|d479|wk719|11.0|17.0|38.0
3877|682144|b713|ny422|22.0|11.0|
3878|797038|e364|ep100||32.0|12.0
3879|674653|t088|gl503|33.0||2.0
3880|681457|s270|px478||6.0|
3881|93861|j253|mk173|8.0|44.0|5.0
3882|206221|f794|ep788|17.0|23.0|39.0
3883|971051|b853|kc854|||45.0
3884|182349|g239|hh557|33.0|42.0|
3885|689462|z939|zw613|27.0|22.0|
3886|527774|p702|it696||18.0|13.0
3887|19490|x026|kj342||6.0|22.0
3888|115720|c815|ww306|33.0|32.0|42.0
3889|905630|y438|ee973|30.0|49.0|41.0
3890|145905|j363|vk838|||28.0
3891|895829|f387|kz535|47.0|18.0|39.0
3892|256496|z690|bk019||41.0|
3893|147922|u359|it533|||41.0
3894|764740|t024|ne038||19.0|30.0
3895|246415|l574|vq760|18.0|38.0|16.0
3896|298813|r827|rx765|35.0||12.0
3897|405680|k464|zx405|2.0||32.0
3898|16980|l041|fk006||9.0|14.0
3899|117467|c080|sk444|23.0||
3900|768733|d864|eb315||10.0|
3901|919355|m628|nr626|20.0|22.0|4.0
3902|701584|c795|xl304|49.0||24.0
3903|306192|z049|og711|22.0||
3904|764574|d785|lb088|||27.0
3905|871621|i146|lh332|1.0|34.0|25.0
3906|720888|y422|pz863|13.0||42.0
3907|698205|d716|gk819|29.0|42.0|26.0
3908|461536|t404|ih125|42.0||
3909|615916|t400|oz733|28.0||
3910|422903|b713|nc838|8.0|33.0|6.0
3911|724783|p767|ii622|23.0||
3912|74637|k260|lc165|4.0|42.0|17.0
3913|672621|o545|bn033|33.0|47.0|
3914|800860|v837|ki716||20.0|16.0
3915|289484|y968|pj938|24.0||40.0
3916|156225|x929|lk492|31.0|27.0|41.0
3917|21095|k405|dg739|50.0|15.0|38.0
3918|319266|e364|ye438|50.0||45.0
3919|969928|h156|lp146|28.0|43.0|
3920|41394|d723|lc165||26.0|
3921|866367|g240|vq632||15.0|
3922|632480|q783|vs573|||47.0
3923|634457|s176|qo829||4.0|
3924|109252|h596|db118|48.0|18.0|10.0
3925|587965|y608|dh495|41.0|50.0|6.0
3926|590517|w888|fe637|36.0|10.0|7.0
3927|793944|u444|wt328||29.0|
3928|782629|o576|md652|28.0|10.0|5.0
3929|748805|n273|hg425|11.0|3.0|26.0
3930|379844|d510|gt755|5.0|16.0|29.0
3931|625939|v309|sv927||33.0|
3932|102992|r098|rt569||16.0|
3933|668692|x621|ch927|||4.0
3934|237118|m041|jd011|26.0|29.0|41.0
3935|72762|r176|gu471|28.0|29.0|
3936|659805|y157|wh047||18.0|6.0
3937|895257|j211|oj323|42.0|45.0|46.0
3938|267063|b927|pf087||34.0|24.0
3939|31168|o572|rg645||49.0|
3940|52527|x528|nb732|39.0|46.0|49.0
3941|228120|a409|cy682|18.0|29.0|50.0
3942|593258|k591|ha678|19.0|6.0|16.0
3943|278767|j059|cj002|||14.0
3944|627986|p613|pb239||32.0|
3945|594503|f914|vo933|8.0|48.0|
3946|282773|x098|zd493|7.0||8.0
3947|857267|z608|kh156|34.0|1.0|10.0
3948|359452|x497|ut630|45.0|44.0|6.0
3949|408189|h300|dc523|2.0||
3950|608697|p927|hh557|44.0|8.0|49.0
3951|656643|o250|xr605||25.0|
3952|883005|y667|bx858|12.0|26.0|13.0
3953|991446|j652|ow504|46.0|50.0|33.0
3954|228118|z795|ej510|14.0|38.0|
3955|46686|d969|st159|1.0|25.0|34.0
3956|581278|z350|fl181|39.0|29.0|15.0
3957|75206|f490|tm989|6.0|33.0|50.0
3958|296868|n114|ep221|7.0|16.0|25.0
3959|448784|x065|ze702|38.0||27.0
3960|894590|n393|xu893|41.0|48.0|45.0
3961|467506|d785|uo775|2.0|9.0|
3962|22572|d785|ok761|38.0|32.0|
3963|923080|w415|tf754|5.0|7.0|
3964|882993|l394|zx601|44.0|46.0|30.0
3965|300252|v084|ly991||15.0|
3966|467809|y634|yo264|36.0|17.0|38.0
3967|744478|m966|yq706|12.0|32.0|
3968|94594|z340|zm335|48.0|22.0|41.0
3969|609138|l494|kd817|8.0|2.0|44.0
3970|959390|x528|cu575|18.0|21.0|
3971|3311|h938|aw890|31.0|39.0|
3972|532143|l098|hf554|39.0||
3973|616293|n728|lt760|30.0||39.0
3974|244724|o995|jo283|48.0||22.0
3975|552180|x026|lk327|23.0|15.0|22.0
3976|574641|v309|ye802|42.0||50.0
3977|507659|r306|pv089|1.0||40.0
3978|516334|a030|ro183||38.0|
3979|868362|k057|yx258|21.0|18.0|43.0
3980|440737|m469|fi449|6.0|33.0|41.0
3981|800639|w865|wy696|31.0||43.0
3982|985031|q580|ny422|35.0|23.0|24.0
3983|28767|w743|zb886|||24.0
